file,width,height,aspect_ratio,r_mean,r_std,g_mean,g_std,b_mean,b_std,h_mean,h_std,s_mean,s_std,v_mean,v_std,ratio_healthy_green,ratio_rust_brown_orange,ratio_dark_necrotic,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_dissimilarity,glcm_asm,brightness,laplacian_var,binary_label,multiclass_label
C1P6H1.jpg,1152,2048,0.5625,103.46413976648351,37.04977256910996,131.70616414835166,44.28749334841263,87.98559409340659,39.06438158401185,65.06310096153847,39.58193705209644,83.13549965659341,63.23652646698383,133.05345982142856,43.48577236160587,0.6262791895604396,0.002669986263736264,0.05379464285714286,5.251822639059653,0.537958469672807,0.10395549897956156,0.8806366582287541,1.455830767053518,0.010848234912842935,118.27194368131867,1032.966905414833,healthy,healthy
C1P6H2.jpg,1152,2048,0.5625,112.80967548076923,38.10733058567395,139.04898695054945,47.339067536773506,86.40540006868132,39.449159798657654,62.47010645604396,43.19863317946335,93.35185439560439,65.67635546814165,141.01974587912088,46.104483043042485,0.6433808379120879,0.01068853021978022,0.057778159340659344,4.829495654714151,0.5778186062839832,0.11319799214474256,0.9013451761505593,1.3355912364681135,0.012849798722815909,125.20211195054945,928.8084339326751,unhealthy,rust_level_2
C1P7E1.jpg,1152,2048,0.5625,109.46503262362637,41.689474780840904,125.74505494505495,50.7536517483588,91.43997252747253,36.30652261237011,64.35657623626373,48.41060853686627,70.60500515109891,42.27426371868237,128.3324004120879,48.65174252968578,0.6361778846153846,0.0077008928571428575,0.11310096153846154,4.317566424162642,0.5728291406558216,0.10859961556998159,0.9288152565205955,1.3043354271880732,0.01183272463460529,116.96496394230769,713.2279501079279,healthy,healthy
C1P7H1.jpg,1152,2048,0.5625,103.78739697802197,36.47877990091557,138.62883756868132,47.03160055039,76.3497081043956,37.00924100682235,56.367608173076924,32.859449846959144,109.49537259615384,63.43173054110051,139.69063358516485,45.84988205271956,0.7756868131868132,0.0032108516483516482,0.06191620879120879,4.822236652182156,0.5677050421770015,0.11209968456856415,0.8984868343501266,1.3476423090441907,0.012609165524409384,121.1114268543956,986.8029587918573,healthy,healthy
C1P8E1.jpg,1152,2048,0.5625,86.79884100274725,34.17237227877913,106.19356971153846,45.83047238878749,75.27851991758241,29.881633800815834,64.85176854395604,44.62781975381942,71.43063186813187,47.89403595968225,108.05387190934066,44.590777131221714,0.5782967032967034,0.003914835164835165,0.17882039835164834,5.427723899052178,0.5442777900482696,0.11020430490276126,0.8807845769642755,1.4864340770724596,0.01218720615526208,96.86316964285714,1195.6661251146702,healthy,healthy
C1P8H1.jpg,1152,2048,0.5625,100.96544471153847,41.36561635347549,140.9129635989011,42.146212868333805,86.16247424450549,45.62861345156929,61.607185782967036,38.88592716218651,101.70673935439561,67.82841539254414,142.87070741758242,41.03879965817928,0.6771205357142858,0.0016483516483516484,0.027781593406593405,7.77932792238062,0.52778443241031,0.11698935564168264,0.8198468729678146,1.7126502241812949,0.013728676499654958,122.72515453296704,1847.0758920474927,healthy,healthy
C1P9E1.jpg,1152,2048,0.5625,102.17123969780219,44.17203335454106,118.37851991758242,55.407285773311436,93.11962568681318,40.66871434371732,69.99573317307693,50.50206081226732,55.479481456043956,42.93765355402666,120.70159684065933,54.190398092186584,0.46152987637362636,0.0021033653846153845,0.14805975274725275,10.371025269164974,0.43066804580026935,0.07700474114887698,0.8553524702776203,2.1831635346128433,0.005951918871090851,110.6465831043956,2482.0730560966817,healthy,healthy
C1P9H1.jpg,1152,2048,0.5625,102.7200206043956,45.45554442329623,129.744582760989,49.61803935060616,91.09100274725274,45.05333981698613,67.4337396978022,47.33613331842162,77.93731112637363,64.33332110216054,132.12560096153845,48.636833151007075,0.5266483516483517,0.00234375,0.07479395604395604,9.054357853178123,0.47586773870930693,0.08984746135794097,0.846046494545474,1.942505575944797,0.008104904246964372,117.25328811813186,1816.0535208975648,healthy,healthy
C1P10E1.jpg,1152,2048,0.5625,114.13183379120879,39.05129273957157,137.97741243131867,45.82538090921687,103.33867616758242,41.901916329281995,60.64060782967033,35.44917827576891,67.89963083791208,49.21219887799849,139.4466260302198,44.83297721849726,0.6192050137362637,0.0034083104395604396,0.028313873626373626,6.013654615329591,0.5048732010289991,0.09646121362430005,0.8841712775778856,1.635877460483622,0.009341643918554313,126.89752747252747,1038.8851013950864,healthy,healthy
C1P10H1.jpg,1152,2048,0.5625,113.24115728021978,48.40956717558767,142.64834306318681,44.73378911478854,103.23297561813187,52.21376253553129,66.54181833791209,43.4795749760763,82.3880151098901,61.623998558965454,144.51674965659342,44.146891781041916,0.6352850274725275,0.0008413461538461539,0.01722184065934066,10.527236474353492,0.48404237880068945,0.09101447552399272,0.8196454420262591,2.05011942817463,0.008308032368884537,129.35872252747254,2965.91864072717,healthy,healthy
C1P11E2.jpg,1152,2048,0.5625,98.4259529532967,41.869342260096666,116.28440934065934,52.92806306632918,83.70088427197803,37.139513608267976,71.24520947802198,51.76949106777354,69.71741071428572,57.073816272197206,119.5415521978022,51.72459219993931,0.453279532967033,0.018458104395604396,0.14808550824175823,5.599641728490688,0.5518954429434432,0.10067971707502221,0.9098624369503155,1.4717563430960547,0.010165857109350643,107.22784168956044,1036.4606159566108,unhealthy,rust_level_2
C1P11H1.jpg,1152,2048,0.5625,103.16472355769231,41.81750177965978,140.6400841346154,44.2699053686905,78.82851991758241,42.45199321378317,49.792994505494505,14.212934577425155,115.96114354395604,52.70212889344318,140.85363152472527,44.068247868015,0.9192651098901099,0.004387019230769231,0.028889079670329672,3.5621696106618472,0.589869316092914,0.10727417512029795,0.9314227972868877,1.1747451973392504,0.011555513184752453,122.3881353021978,632.733852943482,healthy,healthy
C1P17E2.jpg,1152,2048,0.5625,121.45264423076924,29.988846482279275,146.19327781593407,33.53437168453476,98.34805975274725,32.33293240443953,45.680245535714285,20.020905485627704,83.66431146978022,44.22490084514466,146.85252403846152,33.036431544885254,0.770673076923077,0.005829326923076923,0.013573145604395605,5.495355764258536,0.5912345764730108,0.15970824167882272,0.8039680065901513,1.3850652680723454,0.025547019130100143,133.33950892857143,1678.7750877236826,unhealthy,rust_level_2
C1P17H1.jpg,1152,2048,0.5625,122.40157967032967,28.013243119764965,149.68842719780218,30.066698748369337,102.21736778846154,30.441103153521404,45.36797733516484,13.384811974096008,80.37484546703297,42.74935148852005,150.26658653846152,29.51803351337335,0.8405649038461539,0.0045673076923076926,0.006172733516483516,4.210255664773856,0.5476805827945401,0.13298313578986456,0.8100085747705826,1.3543842425117076,0.017738706221214207,136.11759100274725,811.7795363391131,healthy,healthy
C1P18E1.jpg,1152,2048,0.5625,104.38627232142858,36.60743205705407,123.97009787087912,48.491416098002304,86.31077438186813,30.144071023026513,58.84388736263736,43.179511777704704,72.7760731456044,42.80231724133831,125.66834649725274,46.959243245766906,0.6461624313186813,0.004077953296703297,0.11302369505494506,5.635531891581079,0.5541639966108339,0.11207162920927574,0.8911017541356782,1.4770760081528593,0.012595108812951615,113.8153073489011,1390.8969079774108,healthy,healthy
C1P18H1.jpg,1152,2048,0.5625,93.94268543956044,35.89599925383428,122.26150412087912,46.25720063716644,72.77402987637363,36.66709986584581,55.080374313186816,32.56041952704959,98.69480597527472,63.85933804417087,123.25143372252747,45.3597904288067,0.734271978021978,0.002489697802197802,0.10669642857142857,6.398926061230037,0.5595967474377509,0.11147274264381661,0.8639193765250578,1.5152403918642379,0.01246665624907274,108.14824862637363,1744.4522786301097,healthy,healthy
C1P18H2.jpg,1152,2048,0.5625,101.7444110576923,34.55326502389898,136.52715487637363,41.871026967206255,85.33671016483517,36.51195990682264,56.863272664835165,27.937244553565208,98.2645003434066,50.1424954402718,137.56152129120878,41.25979395245279,0.8102592719780219,0.006619162087912088,0.051682692307692304,3.5175907594008073,0.6191937090501589,0.12448711145273512,0.9138258441545857,1.1152553184417613,0.015540083737054358,120.28833276098901,701.972421652042,unhealthy,rust_level_1
C1P20E2.jpg,1152,2048,0.5625,78.3813959478022,41.150236032419755,101.69128605769231,49.54092980130872,67.4709478021978,32.79309822618169,62.1654790521978,37.4187661110564,86.92950721153846,45.63868229508998,102.79825721153846,48.94361613625323,0.6939817994505495,0.009821428571428571,0.2534941620879121,5.04343610397448,0.6292155024372633,0.14074931465961302,0.9127915359130025,1.2377545496738793,0.019838247917707295,90.81266311813187,1165.3654187254208,unhealthy,rust_level_1
C1P20H2.jpg,1152,2048,0.5625,104.56250858516484,42.95670206969167,142.62839972527473,39.29283548058037,90.04417067307692,45.68853356622873,60.9970209478022,33.64903522875207,101.07366071428571,63.22061983167651,145.12540350274725,39.16427009121238,0.7151614010989011,0.021849244505494504,0.02056146978021978,5.637798911642558,0.6057628225297311,0.12784437221658446,0.8618914424721457,1.3297788941483073,0.016386526632465332,125.24663461538462,1187.9228873415873,unhealthy,rust_level_2
C1P21H2.jpg,1152,2048,0.5625,95.66150412087912,46.873718094603355,139.46219951923078,45.897741126244824,80.26664663461538,48.73878615232912,53.1451665521978,11.849259399082223,120.22113667582417,46.44380429171462,139.5990212912088,45.83014731471286,0.9392427884615384,0.005314217032967033,0.016998626373626372,3.6055696509558413,0.6610705066644622,0.1333984869492494,0.9400002693065448,1.0190965841314714,0.01784599565324369,119.61569368131867,663.2524935946622,unhealthy,rust_level_1
C1P22H1.jpg,1152,2048,0.5625,110.52694024725275,31.293016473205462,140.21546188186812,34.37428240424203,91.27874313186813,36.03339794189501,52.461272321428574,25.699474211641466,86.96202781593406,60.69389417324191,140.92999656593406,33.87131777055219,0.7204155219780219,0.0007984203296703297,0.012105082417582418,4.563466207854605,0.5446661940326081,0.12948815325242874,0.8336359795324545,1.375142643678002,0.016821693308895103,125.75788118131868,980.4190843673317,healthy,healthy
C1P22H2.jpg,1152,2048,0.5625,111.7018286401099,42.82165621693736,145.84193853021978,45.06359811901021,88.85309065934067,44.08243909074886,52.75256696428571,24.811559676537822,104.10311641483517,51.00089120544363,146.6114010989011,44.99198422000752,0.847553228021978,0.007082760989010989,0.028725961538461537,3.7248316874244196,0.6338293446878481,0.12013773332823607,0.9304965631136148,1.0979895714904484,0.014467777076256953,129.1370621565934,874.7652947588982,unhealthy,rust_level_1
C1P23E1.jpg,1152,2048,0.5625,102.04205013736264,42.952069468433216,124.26013049450549,47.27548480245493,87.37568681318682,40.24050037471463,57.4246823489011,37.345017104376296,81.0801768543956,54.07992201879901,126.31497252747253,46.108781869848,0.6846583104395605,0.006404532967032967,0.08916552197802198,4.612774112347943,0.5890719892681622,0.10922693132195362,0.9182089041354995,1.29740384020274,0.011973690488678924,113.40860233516483,947.7425162504169,healthy,healthy
C1P23E2.jpg,1152,2048,0.5625,108.88224587912087,47.86520078073634,123.98311298076923,57.6337653478106,79.49100274725275,36.233578197122974,49.31736778846154,41.38419365016322,84.59080528846154,58.67060873437589,126.85365728021978,56.44978679565938,0.5320398351648352,0.030709134615384614,0.17924965659340658,3.9876044520787213,0.5937948725161719,0.1204607695743332,0.9475323688762793,1.215348325043017,0.01454310728648522,114.38713942307692,714.2608990506524,unhealthy,rust_level_2
C1P23H1.jpg,1152,2048,0.5625,98.459375,36.54478564516604,137.7525669642857,44.96608743258063,73.79783653846154,40.99579090215312,54.11128949175824,27.98458820146578,117.1144059065934,63.97373107568903,138.2880151098901,44.28764886443321,0.8304086538461538,0.0018372252747252747,0.0645518543956044,5.109270072611491,0.5821935326711236,0.11216393763675284,0.8904394987625028,1.3323135539240885,0.012628071412186633,118.71045673076924,1200.258653464067,healthy,healthy
C1P24E2.jpg,1152,2048,0.5625,81.67791895604395,41.700640239162624,95.23778331043955,48.53965902835572,62.41647493131868,33.84534474323132,47.88123282967033,35.30214546902773,94.38719093406593,45.27662587956086,98.5753176510989,47.26929871071795,0.6188186813186813,0.05623282967032967,0.24925309065934065,4.036560873624057,0.5589445093478304,0.10125773941968351,0.9284129465506259,1.298400766885032,0.010292600052065195,87.43861607142857,584.9944648682052,unhealthy,rust_level_2
C1P24H2.jpg,1152,2048,0.5625,106.25139079670329,43.754827321463274,135.19083104395605,47.72262212511147,80.48634100274725,38.764681093038554,53.42672561813187,32.65285569840051,101.50199175824176,58.173140847712915,136.54848042582418,47.29617327851344,0.7562414148351648,0.01326407967032967,0.06569368131868132,6.153514921101023,0.553056747744691,0.1040803880187078,0.889273118728219,1.5129765159516038,0.010873171013852354,120.30081559065934,1236.1946311984775,unhealthy,rust_level_2
C1P26H1.jpg,1152,2048,0.5625,105.81140968406594,34.24820950598458,137.17744677197803,40.98472407820676,86.93338770604396,39.01149892064915,59.71537603021978,34.826471423214564,92.42040693681318,64.36229110739178,138.3966775412088,40.06406512284183,0.7017256181318682,0.005674793956043956,0.02659684065934066,5.4215794147658425,0.5398791649905733,0.11251268037990865,0.8554098961489804,1.4657817116463465,0.012704855413496138,122.06990041208792,1131.0741691467924,healthy,healthy
C1P27E1.jpg,1152,2048,0.5625,97.5751717032967,43.871785733183,130.47042410714286,44.156807453634265,83.93058035714286,42.368928934038216,54.07773008241758,22.675020640702076,98.15365728021978,53.519424448384996,131.33319024725276,43.72261023383936,0.8136074862637362,0.00493646978021978,0.051665521978021975,7.8989860783509815,0.5574415109908668,0.10211767485848681,0.8508953855396821,1.6642824865618473,0.010480059083430141,115.3271720467033,3217.1579338807273,healthy,healthy
C1P27E2.jpg,1152,2048,0.5625,115.24933894230769,37.02288207016586,139.73106112637362,47.49959922662448,95.78956902472528,41.2449128071842,58.86383070054945,37.22461120574854,80.00657623626374,54.87783721314714,141.42030391483516,45.93741545006436,0.6388135302197803,0.01580528846153846,0.04954498626373626,7.4875229480558865,0.4975024745758516,0.11063519301510416,0.8536541706878416,1.7783790840972111,0.012269790798980206,127.40079842032966,1441.669342917,unhealthy,rust_level_1
C1P27H1.jpg,1152,2048,0.5625,111.17281078296703,44.19260305680169,156.07773866758242,36.88271281282166,74.26949690934066,50.912713093970275,47.27907795329671,7.431412004682983,141.41105769230768,61.71669688528978,156.13950892857142,36.84417609316463,0.9756438873626374,0.0009701236263736264,0.00182864010989011,4.475973126691374,0.5971597591643337,0.12210538546931338,0.9012179279980057,1.2524771004428543,0.014956557163671865,133.32332589285716,1063.2726510564469,healthy,healthy
C1P28E1.jpg,1152,2048,0.5625,115.70464457417583,38.170054432120054,129.96316964285714,40.21040600832654,102.83900240384615,37.26490153530693,54.125403502747254,39.65571044812544,59.48659855769231,41.52859044709106,132.2262448489011,38.70472438844357,0.543174793956044,0.0037259615384615387,0.04448832417582418,13.013962173891297,0.48052143403859066,0.10089259575141718,0.6940873517946371,2.269482125534048,0.010200743671838942,122.60452438186813,5869.044433157122,healthy,healthy
C1P28H1.jpg,1152,2048,0.5625,107.55679945054945,41.187478448738204,135.53111263736264,37.30370847425719,85.27600446428572,48.06768759180181,55.53111263736264,36.553639652419854,99.78998111263736,74.97995870669449,137.07257039835164,36.66110828850008,0.65234375,0.000729739010989011,0.008902815934065934,4.915276534633251,0.5562467462222725,0.11404911878297125,0.8754318363251244,1.381852906826913,0.013049574575991105,121.4373540521978,1076.8042785718974,healthy,healthy
C1P15H1.jpg,1152,2048,0.5625,105.15913461538462,33.198682342505435,132.3318595467033,41.15360312556528,85.37017513736264,38.210591050710036,59.035147664835165,37.617774317291975,88.74972527472528,67.28983919371285,133.6611778846154,40.109764409028294,0.6406335851648352,0.0009529532967032967,0.03350789835164835,4.532730094560809,0.5338333849578356,0.11034051629413849,0.8780240368666011,1.4008693307915552,0.012229017094937839,118.85154532967033,836.872686114109,healthy,healthy
C1P15H2.jpg,1152,2048,0.5625,116.28092376373627,38.95420048833145,141.53782623626373,38.825659403343316,99.9326407967033,43.31459076543713,58.98918269230769,37.62800364619338,79.50518543956044,58.902005022228984,143.09596497252747,38.03179465572242,0.6368904532967034,0.0038203983516483515,0.01924793956043956,4.522566413076159,0.543152730645857,0.11106665144299269,0.8887461633516202,1.3831920031440226,0.01238409042107734,129.23949175824177,830.2328056884735,unhealthy,rust_level_2
C1P28H2.jpg,1152,2048,0.5625,117.46958276098901,50.87531861887246,141.48563701923078,48.13235565046682,92.22102506868131,51.31005700419178,44.366251717032966,22.45760779330475,100.84801682692307,58.342954710664046,143.45576923076922,48.16717326901139,0.7511675824175824,0.012328296703296703,0.03184237637362637,3.136010260569727,0.6028808799717444,0.10676898289718086,0.9533896998372716,1.1055162361692599,0.011443780317722974,128.68867616758243,551.0259721001012,unhealthy,rust_level_2
C1P29H2.jpg,1152,2048,0.5625,103.58453811813187,50.44505578789605,141.18170501373626,51.619313207306696,79.19068509615384,49.73402002708,52.502901785714286,28.373769309855017,115.73341346153846,62.24121478805933,142.50858516483515,51.69001585214445,0.780674793956044,0.0043097527472527476,0.06721325549450549,7.564488731094258,0.5384156866863751,0.0981946743495454,0.8903798802979208,1.6549231866347662,0.009685469776940812,122.87100789835165,1637.5166379315224,unhealthy,rust_level_1
C1P29E1.jpg,1152,2048,0.5625,105.02354052197802,46.099485506626785,123.95125343406593,54.8565120062021,94.10176854395604,44.812113451411136,69.68204842032966,44.3477322644465,67.83114697802198,49.02651564112747,126.06055975274725,53.276880727162954,0.5605855082417582,0.003382554945054945,0.11942822802197803,10.813698380908507,0.5153805887880687,0.0895062521921828,0.8535480995651822,1.9965572214065435,0.008037111251063064,114.8895518543956,4397.971715536976,healthy,healthy
C1P30E1.jpg,1152,2048,0.5625,98.92542925824176,44.93439875268071,125.77275927197802,51.66290284395724,75.17845982142858,39.47825261104215,48.799776785714286,28.452973298244505,102.72803056318682,57.5295954712375,126.73287259615384,50.70217402622721,0.7632984203296703,0.012319711538461538,0.12306833791208792,4.49804560426287,0.6318868909141431,0.1118886384193879,0.9311729036670647,1.185635198730139,0.012550812266620226,111.9795415521978,1017.9803397340178,unhealthy,rust_level_1
C1P29H1.jpg,1152,2048,0.5625,97.64755322802198,35.4134457437567,134.37591861263735,43.734817680802635,74.88976648351648,43.838927733643075,65.54131181318681,40.62723992214133,111.23783482142858,75.84026126601337,136.2464629120879,42.24242289153465,0.6682434752747253,0.0030133928571428573,0.04370707417582417,5.006680171115384,0.5803304578188772,0.11869179531829244,0.8748299405007806,1.3351600634164633,0.014142408367502845,116.60736607142857,1098.1039653882829,healthy,healthy
C1P30E2.jpg,1152,2048,0.5625,95.29916723901098,50.274122360456985,122.75194024725275,53.31576709852464,77.17123111263736,43.38297459266381,58.69057348901099,36.79582364602323,100.39534684065934,56.80868328174181,124.2050051510989,52.843252204880166,0.7284855769230769,0.006095467032967033,0.09198145604395605,4.5542083533817035,0.591574105455053,0.10373223052437595,0.938011715506411,1.2711923319898732,0.01081912016934192,109.34958791208791,801.6861806086804,unhealthy,rust_level_1
C1P11H2.jpg,1152,2048,0.5625,107.47225274725275,42.95896053028649,133.9427712912088,45.97078515969752,99.84498626373626,42.60751339936109,68.63324175824175,44.65003242633002,70.41620879120879,54.78848346736938,136.77949862637362,44.7333066202041,0.513804945054945,0.009933035714285714,0.06465487637362638,8.301625747495926,0.5186593804748251,0.11519043364331549,0.8366914599732576,1.7760919331516078,0.013300569959915218,122.13511332417582,1917.4398844492682,unhealthy,rust_level_2
C1P12E2.jpg,1152,2048,0.5625,96.52803914835165,41.96648326852083,111.58668440934066,58.51542548895835,81.13421188186813,33.883828183616,71.57157451923077,54.55858732833925,63.86286916208791,49.06604781820804,115.42598729395604,56.59799831191955,0.38834134615384613,0.03512190934065934,0.20950377747252746,5.202730449828822,0.5499996167600584,0.1066872116417998,0.9272291152726029,1.4371979128030814,0.011406344264320412,103.61026785714286,934.4025845957141,unhealthy,rust_level_1
C1P12H2.jpg,1152,2048,0.5625,111.67367788461539,41.600819472368755,135.02086195054946,46.741382942093814,100.10067822802198,37.78420330584713,70.85683379120879,47.76207133392552,69.19379292582417,55.79217936010121,138.30238667582418,45.21580003273725,0.4954069368131868,0.008018543956043955,0.050738324175824176,5.169786179932837,0.5413559693363023,0.10392090698161591,0.895895844687091,1.4551837519678337,0.010838436817648695,124.05706559065933,879.2446967971556,unhealthy,rust_level_2
C1P14E1.jpg,1152,2048,0.5625,104.23982657967034,42.584569567929876,128.69617960164834,47.58625817250817,86.66538461538461,43.6270182818544,57.634400755494504,36.89278253899927,88.64476304945055,56.24289355334522,130.46956559065933,46.22015967394736,0.721978021978022,0.009271978021978022,0.0808121565934066,4.477996764152226,0.6137597204763946,0.11135425100652452,0.922224476122294,1.2262460891967555,0.01243900919335474,116.58808379120879,964.4169441476506,healthy,healthy
C1P14E2.jpg,1152,2048,0.5625,106.08271806318682,40.68315153450769,119.5564217032967,51.14480872433233,88.87179773351649,32.017314886975235,62.39242788461539,50.60787104412823,63.35760645604395,46.435621002010684,122.71190762362637,49.53280106717313,0.47206387362637364,0.010456730769230769,0.10062671703296704,4.4397359047900515,0.5403381470980608,0.09823932141667378,0.9237646253381425,1.388365616893888,0.009687838467898547,112.02710336538462,670.4507115674718,unhealthy,rust_level_1
C1P30H2.jpg,1152,2048,0.5625,111.55192307692307,44.842811350519256,143.30682520604395,49.09363664937156,91.3807864010989,47.13165238191534,58.18966346153846,37.61460805737339,94.95460164835166,65.53835645644195,145.2318853021978,48.106631179182784,0.667393543956044,0.009023008241758241,0.037706043956043954,6.66064770832458,0.4914768373999355,0.09029139465968217,0.8864273160483528,1.706274697551102,0.00819533792282135,127.89071943681319,1109.7842801501438,unhealthy,rust_level_2
